2026-05-28T09:32:53.975Z 497572,0.051,-0.266,-0.009,0.956,-42.954,1.877;497592,0.043,-0.181,-0.027,3.385,-40.118,1.811;497612,0.012,-0.149,-0.078,1.120,-38.861,3.518;497632,-0.008,-0.192,-0.185,-6.190,-49.319,9.900;497656,-0.158,-0.520,-0.251,-2.798,-59.683,21.772
2026-05-28T09:32:54.013Z 497676,-0.368,-1.017,-0.123,1.906,-75.980,24.678;497696,-0.117,-1.332,0.066,-7.068,-80.669,18.439;497716,0.160,-1.517,0.222,-6.173,-74.062,14.577;497736,0.322,-1.705,0.324,-5.439,-65.003,15.390;497756,0.370,-1.871,0.435,-3.763,-46.189,13.239
2026-05-28T09:32:54.067Z 497776,0.221,-1.969,0.475,22.198,-33.282,4.966;497799,0.135,-1.898,0.441,24.774,-26.129,-7.701;497819,0.099,-1.786,0.384,17.039,-25.396,-17.430;497839,0.103,-1.645,0.351,8.138,-21.944,-23.662;497859,0.136,-1.436,0.298,3.365,-16.327,-25.426
2026-05-28T09:32:54.156Z 497879,0.135,-1.203,0.231,5.195,-8.128,-20.843;497901,0.091,-1.002,0.155,16.144,-0.345,-13.877;497921,0.030,-0.803,0.107,27.702,4.047,-5.727;497941,0.007,-0.619,0.103,36.300,5.088,1.295;497961,0.010,-0.501,0.087,34.096,2.329,6.476
2026-05-28T09:32:54.250Z 497981,0.026,-0.417,0.081,23.644,-1.600,9.776;498001,0.027,-0.387,0.040,3.069,-8.923,12.712;498024,0.004,-0.385,0.012,-11.839,-15.888,15.657;498044,-0.020,-0.366,-0.026,-7.884,-16.673,16.915;498067,-0.032,-0.303,-0.047,-2.737,-16.058,16.737
2026-05-28T09:32:54.370Z 498087,-0.038,-0.243,-0.078,2.526,-15.627,14.242;498107,-0.052,-0.223,-0.216,5.479,-17.915,8.433;498127,0.002,-0.353,-0.315,-4.104,-26.031,-1.546;498147,0.276,-0.900,-0.473,-21.341,-36.262,-19.444;498167,0.296,-1.118,-0.517,2.414,-33.890,-36.58
2026-05-28T09:32:54.461Z 498187,0.061,-1.449,0.084,-13.110,-23.487,-20.021;498209,0.013,-1.672,0.027,17.394,-13.821,-11.449;498229,-0.037,-1.842,0.199,-4.908,-23.860,-5.530;498249,-0.075,-1.928,0.430,2.127,-24.456,1.149;498269,-0.055,-1.979,0.490,18.635,-22.573,7.642
2026-05-28T09:32:54.612Z 498289,0.026,-1.872,0.423,21.031,-19.388,14.292;498309,0.090,-1.736,0.327,17.419,-17.460,19.027;498333,0.102,-1.525,0.255,12.718,-14.447,19.334;498353,0.081,-1.316,0.199,13.695,-12.179,15.485;498373,0.099,-1.071,0.136,17.161,-9.364,10.079
2026-05-28T09:32:54.667Z 498393,0.100,-0.853,0.084,25.427,-4.645,3.222;498413,0.075,-0.692,0.070,27.957,0.565,-2.903;498433,0.036,-0.584,0.068,19.873,1.698,-6.929;498453,-0.002,-0.533,0.066,2.674,-2.182,-7.642;498473,-0.023,-0.494,0.082,-7.029,-5.151,-8.177
2026-05-28T09:32:54.761Z 498495,-0.019,-0.451,0.081,-4.611,-5.101,-10.070;498515,0.008,-0.370,0.039,1.968,-4.840,-12.334;498535,0.012,-0.276,-0.009,5.582,-5.038,-14.031;498555,0.003,-0.195,-0.040,5.083,-4.219,-15.231;498575,-0.010,-0.139,-0.062,0.576,-1.846,-15.890
